DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT16:Centro (PT) (NUTS 2021),2022,82.0,bp
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT17:Área Metropolitana de Lisboa (NUTS 2021),2018,81.7,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT17:Área Metropolitana de Lisboa (NUTS 2021),2019,82.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT17:Área Metropolitana de Lisboa (NUTS 2021),2020,81.4,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT17:Área Metropolitana de Lisboa (NUTS 2021),2021,80.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT17:Área Metropolitana de Lisboa (NUTS 2021),2022,81.7,bp
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT18:Alentejo (NUTS 2021),2018,80.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT18:Alentejo (NUTS 2021),2019,80.7,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT18:Alentejo (NUTS 2021),2020,80.5,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT18:Alentejo (NUTS 2021),2021,80.3,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT18:Alentejo (NUTS 2021),2022,80.3,bp
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT2:Região Autónoma dos Açores,2018,78.1,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT2:Região Autónoma dos Açores,2019,78.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT2:Região Autónoma dos Açores,2020,78.3,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT2:Região Autónoma dos Açores,2021,79.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT2:Região Autónoma dos Açores,2022,78.0,bp
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT20:Região Autónoma dos Açores,2018,78.1,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT20:Região Autónoma dos Açores,2019,78.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT20:Região Autónoma dos Açores,2020,78.3,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT20:Região Autónoma dos Açores,2021,79.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT20:Região Autónoma dos Açores,2022,78.0,bp
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT3:Região Autónoma da Madeira,2018,78.7,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT3:Região Autónoma da Madeira,2019,78.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT3:Região Autónoma da Madeira,2020,80.1,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT3:Região Autónoma da Madeira,2021,79.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT3:Região Autónoma da Madeira,2022,79.3,bp
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT30:Região Autónoma da Madeira,2018,78.7,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT30:Região Autónoma da Madeira,2019,78.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT30:Região Autónoma da Madeira,2020,80.1,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT30:Região Autónoma da Madeira,2021,79.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,PT30:Região Autónoma da Madeira,2022,79.3,bp
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO:Romania,2018,75.3,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO:Romania,2019,75.6,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO:Romania,2020,74.2,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO:Romania,2021,72.8,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO:Romania,2022,75.1,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO1:Macroregiunea Unu,2018,75.5,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO1:Macroregiunea Unu,2019,75.9,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO1:Macroregiunea Unu,2020,74.2,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO1:Macroregiunea Unu,2021,73.0,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO1:Macroregiunea Unu,2022,75.4,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO11:Nord-Vest,2018,75.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO11:Nord-Vest,2019,75.7,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO11:Nord-Vest,2020,74.1,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO11:Nord-Vest,2021,72.8,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO11:Nord-Vest,2022,75.3,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO12:Centru,2018,75.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO12:Centru,2019,76.0,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO12:Centru,2020,74.4,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO12:Centru,2021,73.3,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO12:Centru,2022,75.5,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO2:Macroregiunea Doi,2018,74.3,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO2:Macroregiunea Doi,2019,74.5,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO2:Macroregiunea Doi,2020,73.5,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO2:Macroregiunea Doi,2021,72.1,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO2:Macroregiunea Doi,2022,74.5,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO21:Nord-Est,2018,74.1,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO21:Nord-Est,2019,74.6,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO21:Nord-Est,2020,73.3,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO21:Nord-Est,2021,72.0,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO21:Nord-Est,2022,74.6,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO22:Sud-Est,2018,74.5,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO22:Sud-Est,2019,74.4,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO22:Sud-Est,2020,73.7,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO22:Sud-Est,2021,72.1,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO22:Sud-Est,2022,74.4,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO3:Macroregiunea Trei,2018,76.0,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO3:Macroregiunea Trei,2019,76.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO3:Macroregiunea Trei,2020,74.5,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO3:Macroregiunea Trei,2021,73.1,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO3:Macroregiunea Trei,2022,75.5,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO31:Sud-Muntenia,2018,75.3,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO31:Sud-Muntenia,2019,75.5,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO31:Sud-Muntenia,2020,73.7,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO31:Sud-Muntenia,2021,72.4,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO31:Sud-Muntenia,2022,74.6,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO32:Bucureşti-Ilfov,2018,76.9,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO32:Bucureşti-Ilfov,2019,77.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO32:Bucureşti-Ilfov,2020,75.5,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO32:Bucureşti-Ilfov,2021,73.9,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO32:Bucureşti-Ilfov,2022,76.6,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO4:Macroregiunea Patru,2018,75.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO4:Macroregiunea Patru,2019,75.9,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO4:Macroregiunea Patru,2020,74.6,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO4:Macroregiunea Patru,2021,73.0,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO4:Macroregiunea Patru,2022,75.3,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO41:Sud-Vest Oltenia,2018,76.1,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO41:Sud-Vest Oltenia,2019,76.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO41:Sud-Vest Oltenia,2020,75.0,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO41:Sud-Vest Oltenia,2021,73.4,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO41:Sud-Vest Oltenia,2022,75.5,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO42:Vest,2018,75.4,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO42:Vest,2019,75.6,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO42:Vest,2020,74.0,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO42:Vest,2021,72.5,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RO42:Vest,2022,75.0,e
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS:Serbia,2018,75.9,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS:Serbia,2019,76.0,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS:Serbia,2020,74.5,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS:Serbia,2021,72.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS:Serbia,2022,75.2,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS1:Srbija - sever,2018,76.0,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS1:Srbija - sever,2019,76.1,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS1:Srbija - sever,2020,74.7,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS1:Srbija - sever,2021,73.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS1:Srbija - sever,2022,75.3,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS11:Beogradski region,2018,77.0,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS11:Beogradski region,2019,77.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS11:Beogradski region,2020,75.5,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS11:Beogradski region,2021,73.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS11:Beogradski region,2022,76.3,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS12:Region Vojvodine,2018,75.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS12:Region Vojvodine,2019,75.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS12:Region Vojvodine,2020,74.0,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS12:Region Vojvodine,2021,72.6,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS12:Region Vojvodine,2022,74.5,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS2:Srbija - jug,2018,75.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS2:Srbija - jug,2019,75.9,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS2:Srbija - jug,2020,74.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS2:Srbija - jug,2021,72.4,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS2:Srbija - jug,2022,75.1,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS21:Region Sumadije i Zapadne Srbije,2018,76.3,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS21:Region Sumadije i Zapadne Srbije,2019,76.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS21:Region Sumadije i Zapadne Srbije,2020,74.7,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS21:Region Sumadije i Zapadne Srbije,2021,72.9,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS21:Region Sumadije i Zapadne Srbije,2022,75.5,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS22:Region Juzne i Istocne Srbije,2018,75.3,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS22:Region Juzne i Istocne Srbije,2019,75.5,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS22:Region Juzne i Istocne Srbije,2020,73.6,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS22:Region Juzne i Istocne Srbije,2021,71.9,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,RS22:Region Juzne i Istocne Srbije,2022,74.7,b
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE:Sweden,2018,82.6,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE:Sweden,2019,83.2,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE:Sweden,2020,82.4,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE:Sweden,2021,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE:Sweden,2022,83.1,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE1:Östra Sverige,2018,82.8,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE1:Östra Sverige,2019,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE1:Östra Sverige,2020,82.3,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE1:Östra Sverige,2021,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE1:Östra Sverige,2022,83.5,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE11:Stockholm,2018,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE11:Stockholm,2019,83.9,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE11:Stockholm,2020,82.3,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE11:Stockholm,2021,84.1,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE11:Stockholm,2022,84.0,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE12:Östra Mellansverige,2018,82.5,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE12:Östra Mellansverige,2019,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE12:Östra Mellansverige,2020,82.3,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE12:Östra Mellansverige,2021,83.0,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE12:Östra Mellansverige,2022,82.9,
ESTAT:DEMO_R_MLIFEXP(1.0),04/12/24 23:00:00,A:Annual,YR:Year,T:Total,Y_LT1:Less than 1 year,SE2:Södra Sverige,2018,82.6,
